joint1,2,3,4,5,6,7,manip,x,y,z,force
0.212167,1.27066,2.32204,-1.44267,-1.28595,-0.81936,-0.388469,0.0849365,0.280943,0.356377,0.973041,0.059,
0.213197,1.27038,2.32203,-1.44385,-1.2845,-0.819722,-0.391312,0.0849092,0.280006,0.356591,0.97304,0.059,
0.21423,1.27008,2.32202,-1.44503,-1.28306,-0.820089,-0.39415,0.0848824,0.27907,0.356806,0.97304,-0.041,
0.215266,1.26979,2.322,-1.44619,-1.28162,-0.820461,-0.396984,0.0848559,0.278133,0.35702,0.97304,-0.141,
0.216305,1.26949,2.32198,-1.44736,-1.28018,-0.820838,-0.399814,0.0848299,0.277196,0.357235,0.973039,-0.041,
0.216512,1.26941,2.32257,-1.44958,-1.278,-0.820926,-0.403238,0.0847488,0.276213,0.357012,0.973039,-0.041,
0.216722,1.26932,2.32315,-1.4518,-1.27582,-0.821023,-0.40666,0.0846682,0.275229,0.356788,0.973038,0.059,
0.216936,1.26923,2.32373,-1.45401,-1.27363,-0.821127,-0.410079,0.084588,0.274246,0.356565,0.973037,0.059,
0.217152,1.26913,2.3243,-1.45622,-1.27145,-0.82124,-0.413496,0.0845082,0.273262,0.356342,0.973036,0.059,
0.21737,1.26902,2.32487,-1.45841,-1.26926,-0.821361,-0.416909,0.084429,0.272279,0.356119,0.973036,0.259,
0.218121,1.26876,2.3252,-1.46048,-1.26702,-0.821685,-0.420726,0.0843647,0.271105,0.356099,0.973035,0.159,
0.218875,1.26849,2.32553,-1.46253,-1.26478,-0.822018,-0.424537,0.0843011,0.269931,0.356079,0.973034,-0.141,
0.219633,1.26821,2.32585,-1.46457,-1.26254,-0.822361,-0.428343,0.0842382,0.268757,0.356059,0.973033,0.059,
0.220395,1.26792,2.32617,-1.46661,-1.2603,-0.822714,-0.432143,0.0841759,0.267583,0.356039,0.973032,0.059,
0.221162,1.26763,2.32648,-1.46863,-1.25806,-0.823077,-0.435937,0.0841143,0.266409,0.356019,0.973031,-0.041,
0.222607,1.26717,2.32615,-1.46934,-1.25688,-0.823659,-0.438578,0.0841153,0.265455,0.356419,0.973031,0.259,
0.224056,1.26671,2.32582,-1.47003,-1.25571,-0.824245,-0.441211,0.0841167,0.264501,0.356819,0.973031,0.059,
0.225507,1.26625,2.32548,-1.47072,-1.25455,-0.824835,-0.443839,0.0841185,0.263547,0.357219,0.973031,0.059,
0.226962,1.26578,2.32514,-1.47141,-1.25339,-0.825427,-0.44646,0.0841206,0.262593,0.357619,0.973031,0.159,
0.228421,1.26531,2.3248,-1.47208,-1.25223,-0.826023,-0.449075,0.0841231,0.261639,0.358019,0.97303,0.059,
0.228702,1.26514,2.32532,-1.47425,-1.25,-0.826231,-0.452533,0.0840479,0.260627,0.357798,0.97303,0.259,
0.228986,1.26496,2.32584,-1.47641,-1.24777,-0.826447,-0.455988,0.0839733,0.259616,0.357578,0.973029,-0.141,
0.229274,1.26477,2.32635,-1.47856,-1.24554,-0.826672,-0.45944,0.0838992,0.258605,0.357357,0.973028,0.159,
0.229564,1.26457,2.32686,-1.4807,-1.24331,-0.826905,-0.462887,0.0838256,0.257593,0.357137,0.973027,0.259,
0.229856,1.26437,2.32737,-1.48284,-1.24108,-0.827147,-0.466331,0.0837525,0.256582,0.356916,0.973026,0.059,
0.230694,1.264,2.32762,-1.48482,-1.23881,-0.827607,-0.470159,0.0836961,0.255378,0.356901,0.973025,-0.141,
0.231536,1.26363,2.32786,-1.48679,-1.23654,-0.828077,-0.473981,0.0836404,0.254173,0.356886,0.973025,0.059,
0.232383,1.26324,2.3281,-1.48875,-1.23427,-0.828556,-0.477796,0.0835854,0.252969,0.356871,0.973024,0.259,
0.233233,1.26285,2.32833,-1.4907,-1.23201,-0.829045,-0.481604,0.083531,0.251764,0.356855,0.973023,-0.241,
0.234088,1.26244,2.32856,-1.49264,-1.22975,-0.829544,-0.485406,0.0834774,0.25056,0.35684,0.973022,-0.141,
0.23508,1.26201,2.32865,-1.49433,-1.22769,-0.830089,-0.48899,0.0834361,0.249394,0.356908,0.973021,0.059,
0.236077,1.26157,2.32875,-1.49601,-1.22564,-0.830642,-0.492567,0.0833954,0.248227,0.356975,0.973021,0.059,
0.237078,1.26112,2.32883,-1.49767,-1.22359,-0.831203,-0.496137,0.0833553,0.247061,0.357043,0.97302,0.159,
0.238082,1.26066,2.32891,-1.49933,-1.22154,-0.831773,-0.4997,0.0833159,0.245895,0.35711,0.973019,0.059,
0.239091,1.2602,2.32898,-1.50099,-1.21949,-0.832351,-0.503257,0.083277,0.244728,0.357178,0.973019,0.159,
0.241011,1.25947,2.32852,-1.50204,-1.21775,-0.833267,-0.506947,0.0832786,0.243375,0.357637,0.973018,0.259,
0.242937,1.25874,2.32806,-1.50308,-1.21601,-0.83419,-0.510625,0.0832809,0.242021,0.358095,0.973017,0.159,
0.24487,1.258,2.32759,-1.5041,-1.21428,-0.83512,-0.514291,0.0832838,0.240667,0.358554,0.973017,0.159,
0.246809,1.25726,2.32711,-1.50511,-1.21256,-0.836055,-0.517944,0.0832874,0.239314,0.359013,0.973016,-0.041,
0.248754,1.25651,2.32662,-1.50611,-1.21085,-0.836998,-0.521584,0.0832917,0.23796,0.359472,0.973016,0.159,
0.250329,1.25592,2.32615,-1.50665,-1.20974,-0.837736,-0.524133,0.0833048,0.236975,0.359885,0.973016,0.159,
0.251908,1.25533,2.32567,-1.50719,-1.20864,-0.838476,-0.526675,0.0833182,0.23599,0.360298,0.973015,-0.041,
0.253491,1.25474,2.32519,-1.50771,-1.20755,-0.839219,-0.52921,0.0833319,0.235004,0.360711,0.973015,0.059,
0.255077,1.25415,2.32471,-1.50823,-1.20646,-0.839965,-0.531738,0.083346,0.234019,0.361125,0.973015,-0.041,
0.256667,1.25355,2.32422,-1.50874,-1.20538,-0.840713,-0.534258,0.0833603,0.233034,0.361538,0.973015,0.159,
0.257608,1.25313,2.32412,-1.50971,-1.20404,-0.841232,-0.536733,0.0833451,0.232171,0.361667,0.973014,-0.341,
0.258551,1.25271,2.32402,-1.51067,-1.20271,-0.841755,-0.539203,0.0833302,0.231309,0.361796,0.973014,0.159,
0.259497,1.25229,2.32391,-1.51163,-1.20139,-0.842281,-0.541669,0.0833156,0.230446,0.361926,0.973014,0.159,
0.260445,1.25186,2.3238,-1.51259,-1.20007,-0.842811,-0.54413,0.0833013,0.229583,0.362055,0.973013,-0.141,
0.261396,1.25143,2.32369,-1.51354,-1.19874,-0.843344,-0.546588,0.0832873,0.228721,0.362184,0.973013,0.059,
0.262919,1.2509,2.32308,-1.51355,-1.1982,-0.844017,-0.54829,0.0833182,0.227972,0.362653,0.973013,0.059,
0.264444,1.25036,2.32247,-1.51355,-1.19766,-0.844691,-0.549988,0.0833492,0.227224,0.363123,0.973013,0.159,
0.265972,1.24982,2.32186,-1.51355,-1.19713,-0.845365,-0.551681,0.0833804,0.226475,0.363592,0.973013,0.059,
0.267502,1.24929,2.32124,-1.51354,-1.1966,-0.846039,-0.553368,0.0834116,0.225727,0.364061,0.973013,-0.141,
0.269034,1.24875,2.32062,-1.51353,-1.19607,-0.846714,-0.555051,0.0834431,0.224978,0.36453,0.973013,-0.041,
0.270322,1.2482,2.32036,-1.51441,-1.19471,-0.847392,-0.557772,0.0834382,0.223977,0.364765,0.973012,0.359,
0.271613,1.24765,2.32008,-1.51528,-1.19335,-0.848073,-0.560486,0.0834336,0.222976,0.364999,0.973012,0.159,
0.272908,1.2471,2.31981,-1.51615,-1.192,-0.848758,-0.563194,0.0834294,0.221974,0.365234,0.973012,0.059,
0.274206,1.24654,2.31953,-1.517,-1.19065,-0.849447,-0.565896,0.0834256,0.220973,0.365469,0.973011,0.359,
0.275508,1.24598,2.31925,-1.51786,-1.1893,-0.850139,-0.568592,0.083422,0.219971,0.365703,0.973011,0.259,
0.276253,1.24559,2.31925,-1.51893,-1.18792,-0.850616,-0.570999,0.0833995,0.219151,0.365729,0.973011,0.059,
0.277,1.2452,2.31925,-1.52,-1.18655,-0.851096,-0.573402,0.0833773,0.218331,0.365755,0.97301,0.159,
0.277749,1.24481,2.31925,-1.52107,-1.18517,-0.85158,-0.575802,0.0833553,0.217511,0.365781,0.97301,-0.141,
0.278501,1.24441,2.31924,-1.52213,-1.1838,-0.852068,-0.578198,0.0833335,0.216691,0.365807,0.97301,-0.041,
0.279254,1.24401,2.31924,-1.52319,-1.18242,-0.852559,-0.58059,0.083312,0.215871,0.365832,0.973009,0.059,
0.280373,1.24353,2.31896,-1.52381,-1.18137,-0.853156,-0.582752,0.0833129,0.215049,0.366044,0.973009,0.159,
0.281494,1.24304,2.31868,-1.52444,-1.18032,-0.853756,-0.58491,0.083314,0.214228,0.366256,0.973009,0.159,
0.282617,1.24255,2.3184,-1.52505,-1.17928,-0.854358,-0.587063,0.0833153,0.213407,0.366468,0.973009,-0.241,
0.283743,1.24206,2.31811,-1.52567,-1.17823,-0.854961,-0.589211,0.0833168,0.212585,0.36668,0.973008,-0.141,
0.284871,1.24157,2.31782,-1.52628,-1.17719,-0.855567,-0.591356,0.0833185,0.211764,0.366892,0.973008,0.059,
0.28542,1.24112,2.31814,-1.52821,-1.17498,-0.856111,-0.59481,0.0832627,0.210674,0.366683,0.973007,0.159,
0.285973,1.24067,2.31846,-1.53013,-1.17276,-0.856662,-0.598258,0.0832074,0.209584,0.366475,0.973007,0.059,
0.286529,1.2402,2.31877,-1.53204,-1.17054,-0.857222,-0.6017,0.0831527,0.208494,0.366266,0.973006,-0.041,
0.287089,1.23973,2.31908,-1.53395,-1.16833,-0.857791,-0.605137,0.0830984,0.207404,0.366058,0.973005,-0.041,
0.287652,1.23926,2.31939,-1.53585,-1.16612,-0.858367,-0.608567,0.0830446,0.206314,0.365849,0.973004,0.159,
0.288588,1.23869,2.31941,-1.53732,-1.16422,-0.859055,-0.611777,0.0830133,0.205217,0.365828,0.973003,0.059,
0.289528,1.23812,2.31943,-1.53879,-1.16232,-0.859749,-0.61498,0.0829824,0.20412,0.365806,0.973003,0.159,
0.290472,1.23755,2.31945,-1.54024,-1.16043,-0.860449,-0.618177,0.0829519,0.203023,0.365785,0.973002,-0.041,
0.291419,1.23697,2.31946,-1.54169,-1.15855,-0.861156,-0.621367,0.0829219,0.201925,0.365763,0.973001,0.159,
0.29237,1.23638,2.31947,-1.54313,-1.15666,-0.861869,-0.62455,0.0828922,0.200828,0.365742,0.973001,0.059,
0.293337,1.23578,2.31947,-1.54457,-1.15477,-0.862595,-0.627753,0.0828629,0.199721,0.365722,0.973,-0.141,
0.294309,1.23518,2.31947,-1.54601,-1.15288,-0.863328,-0.63095,0.082834,0.198614,0.365702,0.972999,0.059,
0.295284,1.23457,2.31946,-1.54743,-1.151,-0.864068,-0.634139,0.0828055,0.197507,0.365682,0.972999,0.059,
0.296263,1.23396,2.31945,-1.54885,-1.14912,-0.864813,-0.637322,0.0827774,0.1964,0.365661,0.972998,0.059,
0.297246,1.23334,2.31943,-1.55026,-1.14724,-0.865565,-0.640498,0.0827497,0.195293,0.365641,0.972997,0.259,
0.298474,1.23259,2.31936,-1.55185,-1.14508,-0.866477,-0.644212,0.082721,0.193983,0.365648,0.972996,-0.141,
0.299708,1.23183,2.31928,-1.55344,-1.14292,-0.867398,-0.647915,0.0826928,0.192672,0.365655,0.972995,-0.141,
0.300947,1.23106,2.3192,-1.55501,-1.14077,-0.868327,-0.651609,0.0826651,0.191361,0.365662,0.972995,0.059,
0.302192,1.23028,2.31911,-1.55656,-1.13863,-0.869264,-0.655293,0.082638,0.190051,0.365669,0.972994,0.159,
0.303443,1.2295,2.31901,-1.55811,-1.13649,-0.870209,-0.658968,0.0826113,0.18874,0.365675,0.972993,0.059,
0.305144,1.22865,2.31852,-1.55896,-1.13495,-0.871236,-0.662089,0.0826177,0.1875,0.365947,0.972992,0.159,
0.30685,1.2278,2.31802,-1.55979,-1.13341,-0.872267,-0.6652,0.0826244,0.18626,0.366219,0.972992,0.159,
0.308563,1.22695,2.31752,-1.56062,-1.13189,-0.873303,-0.668302,0.0826315,0.185019,0.36649,0.972991,-0.141,
0.310281,1.22609,2.31701,-1.56144,-1.13037,-0.874342,-0.671394,0.0826389,0.183779,0.366762,0.972991,-0.041,
0.312005,1.22522,2.3165,-1.56224,-1.12886,-0.875385,-0.674476,0.0826466,0.182539,0.367034,0.97299,0.159,
0.312717,1.22459,2.3167,-1.56402,-1.12666,-0.876138,-0.6779,0.0826008,0.1814,0.366828,0.972989,-0.041,
0.313433,1.22396,2.3169,-1.56579,-1.12447,-0.876899,-0.681318,0.0825554,0.180261,0.366622,0.972989,0.159,
0.314154,1.22331,2.31709,-1.56755,-1.12228,-0.877667,-0.684729,0.0825105,0.179122,0.366417,0.972988,0.259,
0.314878,1.22266,2.31728,-1.56931,-1.12009,-0.878444,-0.688132,0.0824659,0.177984,0.366211,0.972987,0.159,
0.315607,1.22201,2.31746,-1.57105,-1.1179,-0.879228,-0.691529,0.0824218,0.176845,0.366005,0.972986,-0.141,
0.316525,1.22143,2.31732,-1.57194,-1.11659,-0.879913,-0.693855,0.0824104,0.175979,0.366037,0.972985,-0.341,
0.317445,1.22086,2.31717,-1.57283,-1.11527,-0.880601,-0.696177,0.0823992,0.175113,0.366068,0.972985,0.259,
0.318368,1.22028,2.31702,-1.57371,-1.11396,-0.881291,-0.698495,0.0823881,0.174247,0.366099,0.972985,-0.041,
0.319293,1.2197,2.31687,-1.57458,-1.11265,-0.881985,-0.700808,0.0823773,0.173382,0.366131,0.972984,0.059,
0.320222,1.21912,2.31671,-1.57546,-1.11135,-0.882681,-0.703118,0.0823666,0.172516,0.366162,0.972984,0.159,
0.321472,1.21843,2.31636,-1.57614,-1.11013,-0.883501,-0.705494,0.0823688,0.171563,0.366315,0.972984,0.059,
0.322726,1.21775,2.316,-1.57681,-1.10892,-0.884323,-0.707865,0.0823711,0.170611,0.366467,0.972983,0.059,
0.323983,1.21706,2.31564,-1.57748,-1.10771,-0.885147,-0.71023,0.0823736,0.169659,0.366619,0.972983,0.059,
0.325244,1.21636,2.31528,-1.57815,-1.10651,-0.885974,-0.71259,0.0823763,0.168706,0.366772,0.972983,0.159,
0.326508,1.21567,2.31492,-1.57881,-1.10531,-0.886803,-0.714944,0.0823791,0.167754,0.366924,0.972983,0.159,
0.32834,1.21471,2.31431,-1.5795,-1.10387,-0.88794,-0.717965,0.0823919,0.166487,0.367203,0.972982,0.159,
0.330178,1.21376,2.3137,-1.58018,-1.10243,-0.88908,-0.720976,0.082405,0.16522,0.367481,0.972982,0.359,
0.332022,1.2128,2.31308,-1.58085,-1.101,-0.890223,-0.723977,0.0824183,0.163953,0.367759,0.972981,-0.041,
0.333873,1.21183,2.31246,-1.58152,-1.09957,-0.891369,-0.726968,0.0824319,0.162686,0.368038,0.972981,0.159,
0.33573,1.21086,2.31183,-1.58217,-1.09816,-0.892518,-0.729949,0.0824458,0.161419,0.368316,0.97298,0.059,
0.336465,1.21039,2.3117,-1.58284,-1.09715,-0.893082,-0.731743,0.0824372,0.160737,0.368325,0.97298,0.259,
0.337201,1.20991,2.31158,-1.58351,-1.09613,-0.893648,-0.733534,0.0824286,0.160054,0.368334,0.97298,-0.041,
0.337939,1.20943,2.31145,-1.58417,-1.09512,-0.894215,-0.735323,0.0824201,0.159372,0.368344,0.97298,-0.141,
0.338679,1.20894,2.31132,-1.58484,-1.09411,-0.894784,-0.737109,0.0824118,0.15869,0.368353,0.972979,0.159,
0.33942,1.20846,2.31118,-1.58549,-1.09311,-0.895355,-0.738893,0.0824035,0.158007,0.368362,0.972979,0.159,
0.340165,1.20797,2.31105,-1.58616,-1.09209,-0.895929,-0.740682,0.0823952,0.157322,0.368371,0.972979,-0.041,
0.340912,1.20748,2.31091,-1.58681,-1.09109,-0.896505,-0.742469,0.082387,0.156636,0.368379,0.972979,0.259,
0.34166,1.20699,2.31078,-1.58747,-1.09008,-0.897083,-0.744254,0.0823789,0.155951,0.368388,0.972978,-0.041,
0.342411,1.2065,2.31064,-1.58812,-1.08907,-0.897662,-0.746035,0.0823708,0.155266,0.368396,0.972978,0.059,
0.343163,1.206,2.3105,-1.58877,-1.08807,-0.898243,-0.747814,0.0823629,0.15458,0.368404,0.972978,0.059,
0.343784,1.20537,2.31067,-1.59026,-1.08619,-0.898987,-0.750701,0.0823237,0.153596,0.368174,0.972977,0.359,
0.344408,1.20472,2.31083,-1.59174,-1.0843,-0.899737,-0.753583,0.0822848,0.152612,0.367944,0.972977,0.159,
0.345036,1.20408,2.311,-1.59322,-1.08243,-0.900492,-0.756459,0.082246,0.151629,0.367714,0.972976,0.159,
0.345668,1.20343,2.31116,-1.59468,-1.08055,-0.901253,-0.75933,0.0822076,0.150645,0.367484,0.972975,0.059,
0.346302,1.20277,2.31131,-1.59615,-1.07868,-0.902019,-0.762196,0.0821693,0.149661,0.367254,0.972974,-0.041,
0.347713,1.20204,2.31077,-1.59645,-1.0778,-0.902877,-0.76417,0.0821854,0.148771,0.367485,0.972974,-0.041,
0.349128,1.20131,2.31023,-1.59675,-1.07693,-0.903736,-0.766139,0.0822016,0.14788,0.367716,0.972974,-0.141,
0.350545,1.20057,2.30968,-1.59705,-1.07607,-0.904596,-0.768103,0.0822178,0.14699,0.367947,0.972974,0.059,
0.351966,1.19984,2.30913,-1.59734,-1.07521,-0.905457,-0.770062,0.0822342,0.1461,0.368177,0.972974,-0.041,
0.35339,1.1991,2.30858,-1.59762,-1.07435,-0.906318,-0.772016,0.0822507,0.145209,0.368408,0.972973,-0.141,
0.354185,1.19857,2.30841,-1.59823,-1.07336,-0.906932,-0.773781,0.0822441,0.144513,0.368419,0.972973,0.159,
0.354981,1.19804,2.30824,-1.59884,-1.07238,-0.907548,-0.775544,0.0822376,0.143816,0.368429,0.972973,-0.241,
0.355779,1.19751,2.30806,-1.59945,-1.0714,-0.908165,-0.777303,0.0822312,0.14312,0.36844,0.972973,0.059,
0.356579,1.19698,2.30789,-1.60005,-1.07043,-0.908783,-0.77906,0.0822248,0.142423,0.36845,0.972973,0.059,
0.357381,1.19645,2.30771,-1.60065,-1.06945,-0.909403,-0.780814,0.0822186,0.141726,0.368461,0.972972,0.059,
0.358076,1.19575,2.30784,-1.60208,-1.06759,-0.910213,-0.783682,0.0821816,0.140724,0.368231,0.972972,0.059,
0.358774,1.19504,2.30796,-1.6035,-1.06574,-0.911029,-0.786545,0.0821449,0.139721,0.368002,0.972971,0.459,
