joint1,2,3,4,5,6,7,manip,x,y,z,force
0.159744,1.28063,2.36371,-1.53816,-1.20468,-0.808969,-0.469547,0.080686,0.264631,0.326057,0.972076,-0.141,
0.160076,1.2804,2.36384,-1.5392,-1.20339,-0.809268,-0.471514,0.0806579,0.264027,0.326036,0.972075,0.159,
0.161305,1.27983,2.3636,-1.54027,-1.20176,-0.810003,-0.474525,0.0806518,0.263007,0.32634,0.972075,0.059,
0.162537,1.27926,2.36336,-1.54133,-1.20013,-0.810744,-0.477528,0.0806462,0.261987,0.326644,0.972074,-0.041,
0.163772,1.27869,2.36311,-1.54238,-1.1985,-0.811489,-0.480524,0.080641,0.260966,0.326948,0.972074,0.159,
0.16501,1.27811,2.36285,-1.54343,-1.19689,-0.81224,-0.483513,0.0806363,0.259946,0.327252,0.972074,0.259,
0.166252,1.27752,2.36259,-1.54447,-1.19527,-0.812995,-0.486495,0.080632,0.258925,0.327557,0.972073,-0.141,
0.167669,1.2769,2.36219,-1.54524,-1.1939,-0.813801,-0.489265,0.0806414,0.25794,0.32796,0.972073,-0.241,
0.169089,1.27628,2.36177,-1.54601,-1.19253,-0.81461,-0.492028,0.0806512,0.256954,0.328363,0.972072,0.059,
0.170513,1.27565,2.36136,-1.54677,-1.19116,-0.815423,-0.494783,0.0806613,0.255968,0.328767,0.972072,-0.041,
0.17194,1.27502,2.36094,-1.54752,-1.18981,-0.81624,-0.49753,0.0806719,0.254982,0.32917,0.972072,0.159,
0.173371,1.27438,2.36051,-1.54826,-1.18846,-0.81706,-0.50027,0.0806827,0.253996,0.329574,0.972071,-0.041,
0.174113,1.27384,2.36073,-1.5503,-1.18589,-0.817748,-0.50421,0.0806321,0.252762,0.329539,0.97207,0.059,
0.174858,1.27329,2.36095,-1.55233,-1.18333,-0.818448,-0.508141,0.0805824,0.251528,0.329505,0.972069,0.059,
0.175607,1.27273,2.36115,-1.55435,-1.18078,-0.819159,-0.512064,0.0805334,0.250294,0.32947,0.972068,0.259,
0.17636,1.27216,2.36135,-1.55636,-1.17822,-0.819881,-0.515978,0.0804852,0.24906,0.329436,0.972067,0.059,
0.177116,1.27159,2.36155,-1.55836,-1.17567,-0.820615,-0.519883,0.0804378,0.247826,0.329401,0.972066,0.259,
0.179092,1.2708,2.36068,-1.55841,-1.1749,-0.821627,-0.522172,0.0804869,0.246879,0.330088,0.972066,0.059,
0.181073,1.27002,2.35982,-1.55845,-1.17413,-0.822639,-0.524452,0.0805361,0.245932,0.330775,0.972066,0.359,
0.183057,1.26923,2.35895,-1.55848,-1.17338,-0.823652,-0.526723,0.0805856,0.244985,0.331463,0.972066,0.259,
