joint1,2,3,4,5,6,7,manip,x,y,z,force
0.162778,1.28249,2.35108,-1.49422,-1.25146,-0.806234,-0.406793,0.0823466,0.281504,0.332549,0.972416,-0.041,
0.163552,1.28218,2.35114,-1.49547,-1.2499,-0.806622,-0.409513,0.0823161,0.280645,0.332681,0.972416,0.159,
0.164174,1.28194,2.35117,-1.49646,-1.24866,-0.806936,-0.411686,0.0822921,0.279958,0.332787,0.972416,-0.041,
0.165152,1.28151,2.3514,-1.49861,-1.24608,-0.807469,-0.415987,0.0822319,0.27863,0.332877,0.972415,0.259,
0.165939,1.28117,2.35158,-1.50032,-1.24402,-0.807907,-0.41942,0.0821846,0.277567,0.332949,0.972414,0.259,
0.166571,1.28089,2.35171,-1.50169,-1.24237,-0.808263,-0.422163,0.0821473,0.276716,0.333007,0.972414,-0.041,
0.167078,1.28066,2.35182,-1.50278,-1.24105,-0.808552,-0.424354,0.0821178,0.276036,0.333053,0.972413,-0.041,
0.167485,1.28048,2.3519,-1.50364,-1.24,-0.808786,-0.426105,0.0820944,0.275491,0.333091,0.972413,0.059,
0.167811,1.28033,2.35196,-1.50433,-1.23916,-0.808975,-0.427504,0.0820758,0.275056,0.33312,0.972413,-0.041,
0.168049,1.28009,2.35258,-1.50688,-1.2364,-0.809261,-0.431565,0.081986,0.273885,0.332873,0.972412,-0.041,
0.168242,1.2799,2.35307,-1.50891,-1.23418,-0.809501,-0.43481,0.0819149,0.272947,0.332676,0.972411,0.059,
0.16892,1.27957,2.35322,-1.5104,-1.23236,-0.809917,-0.437814,0.0818748,0.272013,0.332726,0.972411,-0.241,
0.169465,1.2793,2.35333,-1.5116,-1.2309,-0.810255,-0.440213,0.0818432,0.271266,0.332766,0.97241,0.059,
0.170241,1.27889,2.35358,-1.51361,-1.22848,-0.810769,-0.444106,0.0817866,0.270067,0.33278,0.972409,-0.241,
0.170866,1.27856,2.35377,-1.51522,-1.22654,-0.811189,-0.447214,0.0817421,0.269107,0.332792,0.972409,0.059,
0.171367,1.27829,2.35392,-1.5165,-1.225,-0.811531,-0.449698,0.0817068,0.26834,0.332801,0.972408,0.159,
0.172284,1.27779,2.35419,-1.51884,-1.22216,-0.812163,-0.454246,0.0816426,0.266933,0.332815,0.972407,-0.141,
0.173022,1.27738,2.35441,-1.52071,-1.21989,-0.812681,-0.457876,0.0815921,0.265807,0.332826,0.972406,0.159,
0.173615,1.27705,2.35457,-1.52219,-1.21808,-0.813103,-0.460775,0.0815522,0.264907,0.332836,0.972406,0.159,
0.174789,1.27652,2.35445,-1.52351,-1.21624,-0.813776,-0.464076,0.0815324,0.263812,0.333078,0.972405,-0.141,
0.175731,1.2761,2.35435,-1.52455,-1.21478,-0.81432,-0.46671,0.081517,0.262937,0.333271,0.972405,-0.241,
0.176487,1.27576,2.35426,-1.52538,-1.21361,-0.814759,-0.468814,0.081505,0.262236,0.333427,0.972405,-0.041,
0.177093,1.27548,2.35419,-1.52605,-1.21267,-0.815112,-0.470494,0.0814955,0.261676,0.333551,0.972404,-0.141,
0.177769,1.27512,2.35427,-1.52735,-1.21101,-0.815573,-0.473223,0.0814648,0.260808,0.333608,0.972404,-0.041,
0.178312,1.27482,2.35433,-1.5284,-1.20968,-0.815946,-0.475403,0.0814406,0.260113,0.333654,0.972404,-0.041,
0.17928,1.27441,2.35411,-1.52909,-1.20858,-0.816477,-0.477538,0.0814389,0.259372,0.333901,0.972403,0.059,
0.180425,1.27384,2.35406,-1.53067,-1.20645,-0.8172,-0.481212,0.0814099,0.258167,0.334083,0.972403,-0.041,
0.181346,1.27338,2.35402,-1.53193,-1.20475,-0.817786,-0.484144,0.0813872,0.257203,0.334228,0.972402,-0.141,
0.182085,1.27301,2.35398,-1.53293,-1.20339,-0.818259,-0.486486,0.0813695,0.256431,0.334345,0.972402,-0.141,
0.182677,1.27271,2.35395,-1.53373,-1.2023,-0.818641,-0.488356,0.0813556,0.255814,0.334438,0.972402,0.059,
0.183355,1.27231,2.35405,-1.53514,-1.20052,-0.819144,-0.491239,0.0813224,0.254896,0.334472,0.972401,0.059,
0.1839,1.27199,2.35412,-1.53626,-1.19909,-0.819552,-0.493541,0.0812962,0.254161,0.334499,0.972401,0.059,
0.184182,1.27166,2.35456,-1.53831,-1.19673,-0.819966,-0.496964,0.0812311,0.253144,0.334294,0.9724,0.059,
0.184949,1.2712,2.35464,-1.5398,-1.19481,-0.820542,-0.500083,0.0811977,0.252142,0.334342,0.972399,-0.341,
0.186283,1.27055,2.35442,-1.54109,-1.1929,-0.821366,-0.503531,0.0811851,0.250963,0.334616,0.972399,-0.141,
0.187353,1.27003,2.35424,-1.54212,-1.19138,-0.822031,-0.506282,0.0811756,0.25002,0.334836,0.972398,-0.341,
0.188212,1.26961,2.35409,-1.54293,-1.19017,-0.822567,-0.508479,0.0811683,0.249265,0.335013,0.972398,0.059,
0.189443,1.26909,2.3537,-1.54343,-1.18918,-0.823236,-0.51061,0.0811811,0.248474,0.335365,0.972398,-0.041,
0.190106,1.26868,2.35376,-1.54473,-1.1875,-0.823755,-0.513323,0.0811523,0.247598,0.335397,0.972397,-0.041,
0.190638,1.26834,2.35381,-1.54577,-1.18615,-0.824174,-0.51549,0.0811296,0.246898,0.335422,0.972397,-0.141,
0.191469,1.26779,2.35395,-1.54759,-1.18383,-0.824866,-0.519184,0.0810873,0.245714,0.335428,0.972396,-0.141,
0.192137,1.26735,2.35405,-1.54904,-1.18196,-0.825427,-0.522133,0.081054,0.244767,0.335433,0.972396,-0.041,
0.192673,1.26699,2.35413,-1.5502,-1.18048,-0.825881,-0.524488,0.0810277,0.244009,0.335437,0.972395,-0.041,
0.194381,1.26622,2.35361,-1.55104,-1.17892,-0.826864,-0.527678,0.0810408,0.242835,0.33589,0.972395,-0.041,
0.195751,1.26559,2.35319,-1.55171,-1.17768,-0.827654,-0.530222,0.0810517,0.241895,0.336254,0.972395,0.059,
0.196851,1.2651,2.35286,-1.55223,-1.17669,-0.828289,-0.532251,0.0810607,0.241143,0.336545,0.972394,0.059,
0.197732,1.26469,2.35258,-1.55265,-1.1759,-0.828798,-0.533871,0.081068,0.240542,0.336778,0.972394,-0.041,
0.199909,1.26378,2.35176,-1.55313,-1.17458,-0.829961,-0.53702,0.081105,0.2393,0.337439,0.972394,0.059,
0.201656,1.26305,2.3511,-1.5535,-1.17354,-0.830894,-0.539528,0.0811349,0.238307,0.337969,0.972394,-0.141,
0.203125,1.26224,2.35091,-1.55515,-1.17115,-0.831916,-0.543681,0.0811145,0.236881,0.338194,0.972393,0.059,
0.204306,1.26158,2.35074,-1.55647,-1.16925,-0.832743,-0.546993,0.0810988,0.235739,0.338375,0.972392,-0.141,
0.205255,1.26105,2.35061,-1.55751,-1.16773,-0.833409,-0.549635,0.0810867,0.234826,0.338519,0.972392,0.059,
0.206016,1.26062,2.3505,-1.55834,-1.16652,-0.833946,-0.551745,0.0810772,0.234095,0.338635,0.972391,0.159,
0.206626,1.26028,2.35041,-1.55901,-1.16555,-0.834377,-0.553431,0.0810698,0.233511,0.338728,0.972391,-0.141,
0.208226,1.25961,2.34975,-1.55918,-1.16478,-0.835218,-0.555477,0.0811028,0.232665,0.339229,0.972391,0.259,
0.210256,1.25878,2.34891,-1.55936,-1.16383,-0.836278,-0.558014,0.0811457,0.231607,0.339868,0.972391,-0.141,
0.211885,1.25811,2.34823,-1.5595,-1.16309,-0.837127,-0.560035,0.0811803,0.230761,0.340379,0.972391,-0.141,
0.213191,1.25757,2.34768,-1.55961,-1.16249,-0.837807,-0.561646,0.0812081,0.230085,0.340789,0.972391,-0.141,
0.214238,1.25714,2.34725,-1.55969,-1.16202,-0.838351,-0.562931,0.0812305,0.229543,0.341117,0.97239,-0.041,
0.215076,1.25679,2.34689,-1.55975,-1.16165,-0.838786,-0.563957,0.0812484,0.22911,0.34138,0.97239,-0.141,
0.216865,1.25613,2.34602,-1.55943,-1.16136,-0.839628,-0.565457,0.0813019,0.228386,0.342016,0.97239,0.259,
0.2183,1.25559,2.34532,-1.55917,-1.16114,-0.840301,-0.566652,0.0813448,0.227806,0.342526,0.97239,0.159,
0.219431,1.25492,2.3452,-1.56056,-1.15917,-0.841139,-0.570016,0.0813248,0.226644,0.342651,0.97239,-0.141,
0.22034,1.25438,2.3451,-1.56166,-1.15759,-0.841814,-0.572701,0.0813092,0.225715,0.342752,0.972389,-0.041,
0.22107,1.25394,2.34502,-1.56255,-1.15634,-0.842358,-0.574844,0.081297,0.224971,0.342832,0.972389,-0.141,
0.221567,1.25344,2.3453,-1.56436,-1.15412,-0.842974,-0.578149,0.081248,0.223926,0.342674,0.972388,0.059,
0.221967,1.25304,2.34551,-1.56581,-1.15234,-0.843472,-0.580788,0.0812092,0.22309,0.342547,0.972387,0.159,
0.222288,1.25271,2.34568,-1.56697,-1.15092,-0.843875,-0.582896,0.0811785,0.222422,0.342445,0.972387,0.159,
