joint1,2,3,4,5,6,7,manip,x,y,z,force
0.375683,1.23404,2.23222,-1.29982,-1.36214,-0.869671,-0.370136,0.0917987,0.259795,0.428843,0.971981,0.034,
0.37663,1.23396,2.23248,-1.30144,-1.36072,-0.869753,-0.37329,0.0917615,0.258727,0.42891,0.971981,0.134,
0.37792,1.23378,2.23247,-1.30248,-1.35963,-0.86996,-0.376058,0.0917429,0.257702,0.429155,0.971981,-0.066,
0.378957,1.23363,2.23246,-1.30331,-1.35876,-0.870128,-0.378268,0.0917281,0.256881,0.429351,0.971981,0.134,
0.379741,1.23359,2.23281,-1.3051,-1.35726,-0.870167,-0.381477,0.0916846,0.255827,0.429339,0.97198,-0.066,
0.38166,1.23323,2.23231,-1.30512,-1.35674,-0.8706,-0.383578,0.0916993,0.254869,0.429906,0.97198,0.034,
0.383198,1.23294,2.23191,-1.30512,-1.35633,-0.870948,-0.385252,0.0917113,0.254102,0.430359,0.97198,-0.066,
0.384431,1.23271,2.23159,-1.30512,-1.35601,-0.871227,-0.386587,0.091721,0.253489,0.430722,0.97198,0.134,
0.38595,1.23241,2.23112,-1.30485,-1.3558,-0.871591,-0.387892,0.09174,0.252828,0.431205,0.97198,-0.066,
0.387167,1.23217,2.23073,-1.30464,-1.35563,-0.871882,-0.388933,0.0917554,0.2523,0.431591,0.97198,0.134,
0.388674,1.23186,2.23021,-1.30421,-1.35554,-0.872254,-0.390001,0.091779,0.251707,0.432092,0.97198,-0.166,
0.3902,1.23159,2.2299,-1.3045,-1.35493,-0.872577,-0.392044,0.0917827,0.250835,0.432496,0.97198,0.034,
0.392144,1.23123,2.22945,-1.30469,-1.35428,-0.873003,-0.394397,0.0917927,0.249793,0.433033,0.97198,0.034,
0.393703,1.23095,2.22909,-1.30483,-1.35376,-0.873346,-0.396273,0.0918009,0.24896,0.433464,0.97198,0.034,
0.394928,1.23078,2.22915,-1.30606,-1.35255,-0.873536,-0.399219,0.0917767,0.24789,0.433642,0.97198,0.234,
0.396639,1.2305,2.22899,-1.30698,-1.35143,-0.87386,-0.40229,0.0917646,0.246689,0.434,0.971979,-0.366,
0.398012,1.23028,2.22885,-1.30771,-1.35053,-0.874123,-0.40474,0.0917552,0.245729,0.434287,0.971979,0.034,
0.398748,1.23025,2.22933,-1.30989,-1.34875,-0.874142,-0.408409,0.0917007,0.244551,0.434179,0.971979,0.034,
0.399341,1.23022,2.22971,-1.31163,-1.34732,-0.874164,-0.411341,0.0916572,0.243609,0.434093,0.971978,-0.066,
0.400362,1.23007,2.22978,-1.31274,-1.34624,-0.874327,-0.413912,0.0916344,0.242684,0.434218,0.971978,0.134,
0.401181,1.22995,2.22984,-1.31362,-1.34537,-0.874461,-0.415965,0.0916163,0.241944,0.434318,0.971978,0.134,
0.402381,1.22974,2.22965,-1.31405,-1.34474,-0.874714,-0.417831,0.091614,0.24118,0.434592,0.971978,0.134,
0.403342,1.22957,2.2295,-1.31439,-1.34423,-0.874917,-0.419321,0.0916123,0.240569,0.434812,0.971978,-0.066,
0.404461,1.22939,2.22947,-1.31528,-1.34327,-0.875123,-0.421711,0.0915964,0.239674,0.434991,0.971978,-0.066,
0.405555,1.22927,2.2298,-1.3173,-1.34149,-0.875256,-0.42557,0.0915483,0.238371,0.43499,0.971977,0.034,
0.406436,1.22916,2.23006,-1.31891,-1.34007,-0.875368,-0.428653,0.0915101,0.237329,0.43499,0.971977,-0.066,
0.407145,1.22907,2.23027,-1.32019,-1.33893,-0.875461,-0.431117,0.0914796,0.236495,0.43499,0.971976,-0.066,
0.408262,1.22888,2.23019,-1.32093,-1.33808,-0.875685,-0.433305,0.0914679,0.235655,0.435185,0.971976,0.134,
0.40917,1.22877,2.23046,-1.32262,-1.33658,-0.875807,-0.436524,0.0914274,0.234569,0.435174,0.971976,0.034,
0.409901,1.22867,2.23068,-1.32396,-1.33538,-0.875908,-0.439096,0.0913951,0.2337,0.435165,0.971976,-0.066,
0.411038,1.22848,2.23061,-1.32474,-1.33449,-0.876141,-0.441367,0.0913822,0.232832,0.435353,0.971975,0.034,
0.412371,1.22828,2.23089,-1.32686,-1.33254,-0.876351,-0.445624,0.0913325,0.231368,0.435382,0.971975,0.034,
0.413445,1.22813,2.23112,-1.32855,-1.33099,-0.876527,-0.449022,0.0912931,0.230197,0.435406,0.971974,0.034,
0.41431,1.228,2.23129,-1.32988,-1.32975,-0.876672,-0.451737,0.0912618,0.22926,0.435426,0.971974,0.134,
0.414682,1.22801,2.232,-1.33253,-1.32765,-0.876635,-0.45566,0.0911879,0.228088,0.4351,0.971973,-0.166,
0.41554,1.22789,2.23231,-1.33435,-1.32605,-0.876764,-0.459005,0.0911423,0.226977,0.435036,0.971973,0.034,
0.416992,1.22763,2.23232,-1.33569,-1.32463,-0.877067,-0.462369,0.0911157,0.225737,0.435205,0.971972,-0.066,
0.418159,1.22741,2.23232,-1.33675,-1.3235,-0.877313,-0.465054,0.0910947,0.224745,0.43534,0.971972,0.234,
0.419096,1.22724,2.23232,-1.3376,-1.32259,-0.877513,-0.467198,0.0910781,0.223951,0.435449,0.971972,0.334,
0.419848,1.2271,2.23231,-1.33827,-1.32187,-0.877674,-0.468912,0.0910649,0.223316,0.435536,0.971972,0.234,
0.421469,1.2268,2.23238,-1.33997,-1.32013,-0.878015,-0.472931,0.0910293,0.221856,0.43568,0.971971,0.134,
0.422774,1.22656,2.23242,-1.34131,-1.31874,-0.878295,-0.476139,0.0910012,0.220688,0.435796,0.971971,-0.066,
0.423822,1.22636,2.23245,-1.34238,-1.31763,-0.878523,-0.478701,0.090979,0.219754,0.43589,0.971971,0.034,
0.424664,1.2262,2.23247,-1.34322,-1.31674,-0.878707,-0.480748,0.0909614,0.219006,0.435965,0.971971,0.034,
0.425956,1.22596,2.23255,-1.34466,-1.31527,-0.878988,-0.484076,0.0909301,0.217807,0.436054,0.97197,0.234,
0.427207,1.22572,2.2326,-1.34599,-1.3139,-0.879266,-0.48721,0.0909019,0.216669,0.436149,0.97197,0.034,
0.428213,1.22552,2.23263,-1.34705,-1.3128,-0.879492,-0.489712,0.0908795,0.21576,0.436225,0.97197,-0.166,
0.42902,1.22536,2.23266,-1.34789,-1.31193,-0.879676,-0.491711,0.0908618,0.215032,0.436286,0.971969,-0.066,
0.430083,1.22515,2.23273,-1.34913,-1.31067,-0.879915,-0.494526,0.0908344,0.214022,0.436342,0.971969,0.034,
0.430937,1.22498,2.23279,-1.35011,-1.30966,-0.88011,-0.496775,0.0908126,0.213215,0.436386,0.971969,0.334,
0.43191,1.2248,2.23312,-1.35214,-1.30782,-0.880308,-0.500548,0.0907605,0.211959,0.436276,0.971968,0.134,
0.432694,1.22465,2.23339,-1.35375,-1.30634,-0.880473,-0.503562,0.0907191,0.210953,0.436189,0.971968,-0.166,
0.433326,1.22453,2.2336,-1.35504,-1.30516,-0.880609,-0.50597,0.0906861,0.210149,0.43612,0.971968,0.134,
0.434401,1.2243,2.2335,-1.35574,-1.3043,-0.880879,-0.508086,0.0906748,0.20933,0.436263,0.971967,-0.266,
0.435263,1.22411,2.23342,-1.35631,-1.30361,-0.881097,-0.509775,0.0906659,0.208675,0.436377,0.971967,0.034,
0.435955,1.22397,2.23335,-1.35675,-1.30307,-0.881272,-0.511125,0.0906589,0.20815,0.436469,0.971967,0.034,
0.437866,1.22353,2.23276,-1.35664,-1.3026,-0.881787,-0.51305,0.0906805,0.2072,0.436963,0.971967,0.034,
0.439398,1.22319,2.23229,-1.35654,-1.30224,-0.8822,-0.514584,0.0906979,0.20644,0.437359,0.971967,-0.066,
0.440585,1.22294,2.23251,-1.35839,-1.30045,-0.882481,-0.51835,0.0906531,0.205138,0.437315,0.971967,0.034,
0.44154,1.22274,2.23267,-1.35985,-1.29903,-0.882711,-0.521358,0.0906175,0.204096,0.437281,0.971966,0.134,
0.442308,1.22257,2.2328,-1.36102,-1.29789,-0.882899,-0.523761,0.0905893,0.203263,0.437254,0.971966,0.134,
