joint1,2,3,4,5,6,7,manip,x,y,z,force
0.208048,1.27355,2.32244,-1.44054,-1.29192,-0.818207,-0.378888,0.0850739,0.284307,0.355393,0.972315,0.034,
0.209245,1.27322,2.32262,-1.44253,-1.28967,-0.818607,-0.383067,0.0850175,0.28298,0.35557,0.972315,0.134,
0.210447,1.2729,2.32279,-1.4445,-1.28743,-0.819017,-0.387237,0.084962,0.281653,0.355747,0.972314,0.234,
0.211654,1.27256,2.32296,-1.44647,-1.28519,-0.819438,-0.3914,0.0849072,0.280326,0.355924,0.972313,0.034,
0.212868,1.27221,2.32311,-1.44842,-1.28295,-0.819869,-0.395554,0.0848532,0.278999,0.356101,0.972312,0.234,
0.213402,1.27204,2.32375,-1.45119,-1.28015,-0.820069,-0.400122,0.0847561,0.277652,0.355925,0.972311,-0.166,
0.213942,1.27186,2.32437,-1.45394,-1.27735,-0.820282,-0.404684,0.0846598,0.276305,0.35575,0.97231,-0.266,
0.214487,1.27166,2.32499,-1.45669,-1.27455,-0.820511,-0.40924,0.0845643,0.274959,0.355574,0.972309,-0.266,
0.215037,1.27146,2.32559,-1.45942,-1.27175,-0.820753,-0.41379,0.0844698,0.273612,0.355398,0.972307,0.034,
0.215593,1.27124,2.32619,-1.46214,-1.26894,-0.82101,-0.418334,0.0843761,0.272265,0.355222,0.972306,-0.066,
0.215991,1.27107,2.32677,-1.46461,-1.26641,-0.821215,-0.422348,0.0842892,0.271088,0.355022,0.972305,0.034,
0.216393,1.27089,2.32734,-1.46707,-1.26388,-0.821431,-0.426358,0.0842031,0.269911,0.354822,0.972304,0.034,
0.216799,1.2707,2.32791,-1.46952,-1.26135,-0.821659,-0.430363,0.0841176,0.268734,0.354622,0.972303,0.134,
0.217208,1.2705,2.32847,-1.47196,-1.25882,-0.821897,-0.434363,0.0840329,0.267557,0.354421,0.972302,0.034,
0.217622,1.27029,2.32902,-1.47439,-1.25629,-0.822148,-0.438359,0.0839488,0.26638,0.354221,0.972301,-0.166,
0.218533,1.26995,2.3292,-1.47617,-1.25422,-0.822576,-0.441967,0.0838993,0.265236,0.354284,0.9723,0.234,
0.219448,1.2696,2.32937,-1.47794,-1.25216,-0.823012,-0.44557,0.0838504,0.264093,0.354347,0.9723,-0.266,
0.220367,1.26924,2.32953,-1.4797,-1.2501,-0.823457,-0.449167,0.0838022,0.262949,0.35441,0.972299,-0.166,
0.22129,1.26888,2.32969,-1.48146,-1.24804,-0.82391,-0.452757,0.0837546,0.261805,0.354473,0.972298,0.034,
0.222217,1.26851,2.32984,-1.4832,-1.24598,-0.824372,-0.456342,0.0837076,0.260662,0.354535,0.972298,0.234,
0.222844,1.26823,2.33011,-1.48495,-1.24401,-0.824722,-0.459606,0.0836546,0.259652,0.354492,0.972297,0.034,
0.223475,1.26794,2.33037,-1.4867,-1.24204,-0.825079,-0.462866,0.0836021,0.258642,0.354449,0.972296,0.234,
0.224108,1.26765,2.33063,-1.48844,-1.24007,-0.825443,-0.466122,0.0835501,0.257633,0.354406,0.972296,0.134,
0.224744,1.26735,2.33088,-1.49018,-1.2381,-0.825814,-0.469373,0.0834986,0.256623,0.354362,0.972295,0.034,
0.225384,1.26704,2.33113,-1.4919,-1.23614,-0.826193,-0.47262,0.0834476,0.255613,0.354319,0.972294,0.134,
0.226389,1.26664,2.33112,-1.49323,-1.23445,-0.826701,-0.475686,0.0834191,0.254596,0.354459,0.972294,0.034,
0.227397,1.26623,2.33111,-1.49454,-1.23276,-0.827214,-0.478747,0.0833911,0.25358,0.354599,0.972293,0.134,
0.228409,1.26582,2.33109,-1.49585,-1.23108,-0.827733,-0.481803,0.0833636,0.252563,0.354739,0.972293,0.234,
0.229424,1.2654,2.33106,-1.49716,-1.2294,-0.828258,-0.484852,0.0833366,0.251546,0.354878,0.972292,0.134,
0.230442,1.26498,2.33104,-1.49845,-1.22773,-0.828789,-0.487896,0.08331,0.25053,0.355018,0.972292,0.234,
0.231599,1.26452,2.33088,-1.49949,-1.22627,-0.829361,-0.490717,0.0832958,0.249553,0.355243,0.972292,0.034,
0.23276,1.26406,2.33072,-1.50052,-1.22481,-0.829938,-0.493532,0.0832821,0.248576,0.355467,0.972291,0.034,
