joint1,2,3,4,5,6,7,manip,x,y,z,force
0.186966,1.24654,2.46392,-1.76818,-0.922586,-0.845509,-0.86528,0.0723505,0.156763,0.279612,0.973086,-4.147,
0.187822,1.24679,2.46306,-1.76697,-0.924349,-0.845295,-0.86397,0.0723973,0.15705,0.280176,0.973054,-2.347,
0.188557,1.24695,2.46237,-1.76584,-0.92581,-0.845074,-0.862847,0.072437,0.157295,0.280651,0.973064,-1.747,
0.18919,1.24702,2.4618,-1.76482,-0.927021,-0.844859,-0.86189,0.0724707,0.1575,0.281052,0.973101,-2.947,
0.189763,1.24714,2.46125,-1.76395,-0.928162,-0.844689,-0.86101,0.0725018,0.157691,0.281424,0.973108,-4.547,
0.190574,1.24762,2.46035,-1.76245,-0.9304,-0.844227,-0.85916,0.0725522,0.15817,0.282043,0.973065,-3.947,
0.191367,1.24811,2.45947,-1.76093,-0.932653,-0.843734,-0.857266,0.0726021,0.158666,0.282659,0.97303,-0.047,
0.192088,1.24833,2.45879,-1.75938,-0.934473,-0.843219,-0.85564,0.0726447,0.15908,0.283179,0.973104,-3.647,
0.192663,1.24863,2.45818,-1.75824,-0.936061,-0.842854,-0.854283,0.0726806,0.159432,0.283617,0.9731,-4.547,
0.193175,1.24899,2.45758,-1.7573,-0.937564,-0.842564,-0.853039,0.0727139,0.159757,0.284024,0.973052,-2.847,
0.193633,1.24923,2.45709,-1.75639,-0.938829,-0.842276,-0.851955,0.0727426,0.160037,0.284373,0.973048,-3.147,
0.194017,1.24943,2.45668,-1.75562,-0.93989,-0.842035,-0.851043,0.0727668,0.160272,0.284666,0.973046,-2.847,
0.194432,1.24988,2.45616,-1.75438,-0.941651,-0.841466,-0.849376,0.0727988,0.160757,0.285073,0.973048,-3.747,
0.194777,1.25035,2.45569,-1.75328,-0.943303,-0.84094,-0.847811,0.0728275,0.16122,0.28544,0.973029,-2.547,
0.195107,1.25073,2.45527,-1.75222,-0.944786,-0.840443,-0.846384,0.0728538,0.161639,0.285775,0.973036,-3.247,
