joint1,2,3,4,5,6,7,manip,x,y,z,force
0.281816,1.16698,2.44666,-1.81542,-0.824324,-0.936104,-1.04424,0.0725095,0.0846788,0.28301,0.974217,-2.247,
0.282557,1.1671,2.44583,-1.81437,-0.825607,-0.935908,-1.04327,0.0725559,0.0848336,0.283508,0.97424,-2.847,
0.28316,1.16721,2.44513,-1.81353,-0.826672,-0.935762,-1.04248,0.072594,0.0849613,0.283917,0.974246,-3.147,
0.284158,1.16738,2.44398,-1.81222,-0.828374,-0.935584,-1.04125,0.0726553,0.0851429,0.284579,0.974242,-2.347,
0.285137,1.16751,2.44288,-1.81091,-0.830002,-0.935393,-1.04006,0.0727152,0.085315,0.285221,0.974258,-2.547,
0.28597,1.16762,2.44195,-1.80978,-0.831386,-0.935228,-1.03904,0.0727663,0.0854625,0.285768,0.974273,-3.347,
0.286662,1.16774,2.44115,-1.80889,-0.832567,-0.935116,-1.03819,0.072809,0.0855868,0.286227,0.974265,-3.447,
0.287662,1.16769,2.44011,-1.8079,-0.8338,-0.93522,-1.03747,0.072861,0.0855868,0.286783,0.974251,-3.247,
0.288575,1.1676,2.43919,-1.80703,-0.834845,-0.935348,-1.03688,0.072907,0.0855597,0.287273,0.974242,-1.547,
0.289731,1.16774,2.43791,-1.8054,-0.836783,-0.935084,-1.03542,0.0729792,0.0857784,0.288037,0.974279,-3.047,
0.29089,1.168,2.43656,-1.80375,-0.838895,-0.934792,-1.03382,0.0730544,0.0860455,0.288842,0.974281,-3.847,
0.291726,1.16822,2.43555,-1.80261,-0.840448,-0.934617,-1.03266,0.0731089,0.0862366,0.289427,0.974257,-0.747,
0.292557,1.1683,2.43465,-1.80133,-0.841872,-0.934358,-1.03153,0.0731623,0.08642,0.289987,0.974311,-2.647,
0.293227,1.16841,2.43389,-1.80034,-0.843057,-0.934176,-1.03061,0.0732057,0.0865702,0.290445,0.974331,-2.947,
0.293843,1.16854,2.43318,-1.79946,-0.844174,-0.934028,-1.02976,0.0732458,0.0867104,0.290872,0.974332,-3.747,
0.294364,1.16869,2.43255,-1.79875,-0.84515,-0.933925,-1.02903,0.0732801,0.086831,0.291239,0.974312,-2.547,
0.295607,1.16865,2.43127,-1.79736,-0.846771,-0.933953,-1.02799,0.0733483,0.0868804,0.291954,0.97432,-4.347,
0.296894,1.16865,2.42991,-1.79603,-0.848461,-0.934055,-1.02694,0.0734185,0.0869162,0.292695,0.974287,-2.847,
0.297935,1.16862,2.42884,-1.7949,-0.849804,-0.934105,-1.02609,0.0734754,0.086948,0.293291,0.974284,-1.047,
0.298933,1.16849,2.42788,-1.7937,-0.851014,-0.934085,-1.02527,0.0735294,0.086977,0.293848,0.974338,-3.247,
0.299771,1.16845,2.42702,-1.79277,-0.852085,-0.934118,-1.02458,0.0735753,0.0870025,0.294326,0.974342,-5.147,
0.300878,1.16858,2.42578,-1.79159,-0.85372,-0.934171,-1.02352,0.0736397,0.0870871,0.295006,0.974282,-5.547,
0.301975,1.16874,2.42453,-1.79045,-0.855382,-0.934239,-1.02246,0.0737043,0.0871775,0.295688,0.974202,-0.547,
0.302915,1.16866,2.4236,-1.78922,-0.856633,-0.934153,-1.02155,0.073758,0.0872494,0.29624,0.974257,-2.247,
0.303786,1.16862,2.42272,-1.78811,-0.857812,-0.934091,-1.02071,0.073808,0.0873169,0.296756,0.974294,-3.847,
